difficulty	stability	retrievability	delta_t	reps	lapses	last_date	due	r_history	t_history	p_history	states	time	factor
4.09	320.65	0.98	50.0	7	0	249.0	551	3,4,3,3,2,4,3	0,1.0,4.0,11.0,29.0,35.0,114.0	0.3,0.98,0.96,0.94,0.93,0.92,0.92	tensor([320.6548,   4.0893])	0.02	2.65
3.76	198.59	0.97	60.0	6	0	239.0	383	4,3,2,4,4,2	0,4.0,10.0,12.0,37.0,120.0	0.33,0.96,0.95,0.94,0.94,0.94	tensor([198.5890,   3.7588])	0.01	2.5
4.71	435.29	0.99	33.0	7	0	266.0	794	1,4,2,3,4,4,4	0,1.0,4.0,5.0,13.0,42.0,145.0	0.19,0.91,0.89,0.87,0.86,0.87,0.88	tensor([435.2879,   4.7116])	0.02	2.95
7.42	124.26	0.95	54.0	6	3	245.0	468	3,3,2,3,3,1,4,1,4,4,1,4,3,2,4,3,4	0,1.0,3.0,4.0,9.0,21.0,1.0,4.0,1.0,4.0,12.0,1.0,4.0,9.0,11.0,31.0,73.0	0.3,0.98,0.96,0.95,0.94,0.92,0.98,0.94,0.95,0.88,0.89,0.97,0.90,0.89,0.86,0.82,0.82	tensor([124.2584,   7.4202])	0.03	2.5
2.51	305.74	0.95	141.0	5	0	158.0	363	4,3,3,3,4	0,4.0,10.0,25.0,63.0	0.33,0.96,0.95,0.94,0.93	tensor([305.7426,   2.5138])	0.01	2.65
10.0	52.1	0.88	65.0	9	0	234.0	325	3,2,3,3,2,3,2,3,2	0,1.0,2.0,5.0,12.0,14.0,31.0,37.0,76.0	0.3,0.98,0.96,0.94,0.93,0.92,0.90,0.88,0.86	tensor([52.0970, 10.0000])	0.01	1.9
6.21	180.37	0.97	57.0	5	2	242.0	498	1,4,2,1,4,4,4,1,3,4,3,3,4	0,1.0,4.0,5.0,1.0,4.0,13.0,44.0,1.0,3.0,10.0,27.0,73.0	0.19,0.91,0.89,0.87,0.94,0.86,0.87,0.89,0.98,0.95,0.91,0.89,0.87	tensor([180.3683,   6.2058])	0.03	2.85
1.62	525.81	0.98	76.0	6	0	223.0	620	3,4,4,3,3,4	0,1.0,4.0,14.0,39.0,109.0	0.3,0.98,0.96,0.95,0.94,0.92	tensor([525.8055,   1.6199])	0.01	2.95
5.95	170.58	0.91	146.0	6	0	153.0	377	1,3,3,3,4,4	0,1.0,3.0,8.0,20.0,65.0	0.19,0.91,0.88,0.87,0.86,0.86	tensor([170.5771,   5.9501])	0.01	2.8
1.0	671.4	0.99	75.0	5	0	224.0	650	4,4,3,4,4	0,4.0,13.0,34.0,117.0	0.33,0.96,0.95,0.94,0.94	tensor([671.4007,   1.0000])	0.01	2.95
4.41	267.77	0.96	98.0	6	0	201.0	481	2,4,3,3,4,3	0,1.0,4.0,11.0,29.0,100.0	0.19,0.92,0.92,0.92,0.91,0.91	tensor([267.7668,   4.4088])	0.01	2.8
4.08	309.9	0.98	53.0	7	0	246.0	516	3,3,3,4,3,2,4	0,1.0,3.0,8.0,26.0,69.0,83.0	0.3,0.98,0.96,0.94,0.94,0.92,0.91	tensor([309.8953,   4.0819])	0.02	2.65
4.08	286.61	0.96	112.0	7	0	187.0	431	3,3,4,2,3,3,4	0,1.0,3.0,10.0,12.0,30.0,75.0	0.3,0.98,0.96,0.95,0.94,0.93,0.91	tensor([286.6124,   4.0782])	0.02	2.65
6.55	104.5	0.92	81.0	6	1	218.0	328	3,3,4,1,4,3,2,3,4,2	0,1.0,3.0,10.0,1.0,4.0,10.0,12.0,29.0,92.0	0.3,0.98,0.96,0.95,0.97,0.95,0.94,0.92,0.91,0.91	tensor([104.4956,   6.5476])	0.02	2.45
5.96	130.03	0.89	143.0	6	0	156.0	314	1,4,3,4,2,4	0,1.0,4.0,11.0,38.0,46.0	0.19,0.91,0.89,0.89,0.90,0.88	tensor([130.0291,   5.9649])	0.01	2.8
3.74	368.83	0.99	49.0	7	0	250.0	555	4,2,2,4,3,4,3	0,4.0,5.0,6.0,17.0,40.0,122.0	0.33,0.96,0.95,0.94,0.94,0.93,0.93	tensor([368.8271,   3.7450])	0.01	2.5
1.27	514.48	0.98	99.0	5	1	200.0	550	4,1,3,4,4,4,4	0,4.0,1.0,3.0,9.0,29.0,98.0	0.33,0.96,0.96,0.94,0.94,0.94,0.94	tensor([514.4783,   1.2682])	0.02	2.9
2.86	335.03	0.97	83.0	6	0	216.0	513	3,4,3,4,3,3	0,1.0,4.0,11.0,38.0,106.0	0.3,0.98,0.96,0.94,0.94,0.93	tensor([335.0273,   2.8565])	0.01	2.8
8.72	67.32	0.91	60.0	8	4	239.0	334	1,2,2,1,4,2,1,4,1,4,4,2,1,3,3,3,3,2,3,4,3	0,1.0,2.0,3.0,1.0,4.0,5.0,1.0,4.0,1.0,4.0,10.0,12.0,1.0,3.0,5.0,9.0,15.0,18.0,28.0,56.0	0.19,0.91,0.83,0.77,0.87,0.80,0.76,0.91,0.82,0.91,0.83,0.90,0.88,0.96,0.91,0.89,0.87,0.86,0.84,0.84,0.84	tensor([67.3216,  8.7214])	0.04	1.7
8.07	116.97	0.92	92.0	8	0	207.0	411	2,2,3,2,3,4,3,3	0,1.0,2.0,5.0,6.0,13.0,37.0,87.0	0.19,0.92,0.85,0.88,0.86,0.85,0.85,0.85	tensor([116.9679,   8.0722])	0.02	2.35
3.5	218.98	0.92	173.0	5	0	126.0	322	1,4,4,4,4	0,1.0,4.0,14.0,51.0	0.19,0.91,0.89,0.91,0.91	tensor([218.9754,   3.4975])	0.01	3.1
8.68	76.61	0.95	35.0	9	6	264.0	331	2,3,1,2,3,4,1,3,2,4,1,4,4,1,3,1,2,2,1,3,2,4,2,4,3,4,2,3	0,1.0,3.0,1.0,2.0,4.0,11.0,1.0,3.0,4.0,10.0,1.0,4.0,11.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,7.0,8.0,14.0,20.0,38.0,46.0	0.19,0.92,0.91,0.93,0.88,0.85,0.83,0.95,0.89,0.86,0.85,0.95,0.88,0.90,0.97,0.91,0.94,0.88,0.83,0.90,0.82,0.77,0.86,0.85,0.88,0.91,0.92,0.91	tensor([76.6098,  8.6844])	0.05	1.45
8.1	72.19	0.88	85.0	8	0	214.0	346	2,3,4,3,2,2,2,4	0,1.0,3.0,10.0,27.0,32.0,38.0,46.0	0.19,0.92,0.91,0.92,0.91,0.90,0.88,0.86	tensor([72.1919,  8.0980])	0.02	2.35
9.67	49.9	0.86	74.0	7	0	225.0	331	1,4,3,3,2,3,2	0,1.0,4.0,11.0,29.0,35.0,88.0	0.19,0.91,0.89,0.89,0.88,0.86,0.84	tensor([49.9048,  9.6689])	0.01	2.35
3.76	303.98	0.98	64.0	6	0	235.0	467	4,3,3,3,2,4	0,4.0,10.0,25.0,63.0,76.0	0.33,0.96,0.95,0.94,0.93,0.92	tensor([303.9783,   3.7550])	0.01	2.5
6.54	135.33	0.91	115.0	8	0	184.0	332	3,2,4,3,2,2,4,3	0,1.0,2.0,6.0,15.0,18.0,22.0,63.0	0.3,0.98,0.96,0.95,0.94,0.92,0.91,0.90	tensor([135.3322,   6.5366])	0.02	2.35
5.31	38.81	0.93	25.0	3	1	274.0	300	3,2,4,3,4,3,1,3,4,3	0,1.0,2.0,6.0,15.0,49.0,130.0,1.0,3.0,10.0	0.3,0.98,0.96,0.95,0.94,0.93,0.92,0.99,0.97,0.95	tensor([38.8056,  5.3111])	0.02	2.6
2.52	301.47	0.96	108.0	5	0	191.0	422	4,3,4,3,3	0,4.0,10.0,33.0,87.0	0.33,0.96,0.95,0.95,0.93	tensor([301.4707,   2.5212])	0.01	2.65
1.29	308.0	0.96	126.0	5	0	173.0	359	4,4,4,2,4	0,4.0,13.0,45.0,54.0	0.33,0.96,0.95,0.95,0.94	tensor([307.9991,   1.2884])	0.01	2.8
1.27	616.36	0.99	64.0	6	0	235.0	648	4,2,3,4,4,4	0,4.0,5.0,12.0,37.0,120.0	0.33,0.96,0.95,0.94,0.94,0.94	tensor([616.3575,   1.2746])	0.01	2.8
1.28	459.05	0.97	108.0	5	0	191.0	491	4,3,4,3,4	0,4.0,10.0,33.0,87.0	0.33,0.96,0.95,0.95,0.93	tensor([459.0527,   1.2810])	0.01	2.8
5.31	195.87	0.94	111.0	7	0	188.0	383	3,3,3,2,4,3,3	0,1.0,3.0,8.0,10.0,31.0,78.0	0.3,0.98,0.96,0.94,0.93,0.93,0.91	tensor([195.8717,   5.3111])	0.01	2.5
8.72	13.07	0.95	6.0	3	5	293.0	307	2,3,4,3,1,3,4,3,1,3,3,1,4,3,3,1,2,4,2,3,3,3,1,3,4,3	0,1.0,3.0,10.0,27.0,1.0,3.0,10.0,26.0,1.0,3.0,7.0,1.0,4.0,9.0,21.0,1.0,2.0,5.0,6.0,12.0,24.0,48.0,1.0,3.0,7.0	0.19,0.92,0.91,0.92,0.91,0.98,0.95,0.92,0.90,0.98,0.94,0.91,0.96,0.89,0.88,0.86,0.97,0.94,0.91,0.89,0.85,0.82,0.79,0.98,0.94,0.90	tensor([13.0654,  8.7214])	0.05	1.95
7.19	98.64	0.85	160.0	6	0	139.0	302	1,3,3,3,3,4	0,1.0,3.0,8.0,20.0,50.0	0.19,0.91,0.88,0.87,0.86,0.84	tensor([98.6443,  7.1866])	0.01	2.65
4.74	336.02	0.99	42.0	6	0	257.0	676	1,4,4,3,4,3	0,1.0,4.0,14.0,39.0,142.0	0.19,0.91,0.89,0.91,0.90,0.90	tensor([336.0150,   4.7358])	0.01	2.95
6.53	93.38	0.9	92.0	5	1	207.0	307	3,2,3,3,4,1,4,4,3,2,3	0,1.0,2.0,5.0,12.0,37.0,1.0,4.0,13.0,34.0,41.0	0.3,0.98,0.96,0.94,0.93,0.92,0.98,0.95,0.94,0.92,0.91	tensor([93.3773,  6.5294])	0.02	2.45
8.7	13.5	0.99	1.0	3	1	298.0	304	4,2,4,2,4,3,1,2,2,3	0,4.0,5.0,15.0,18.0,55.0,138.0,1.0,2.0,3.0	0.33,0.96,0.95,0.95,0.94,0.94,0.92,0.99,0.98,0.97	tensor([13.5028,  8.6977])	0.02	2.0
4.09	211.12	0.94	129.0	6	0	170.0	361	3,3,4,3,3,3	0,1.0,3.0,10.0,27.0,72.0	0.3,0.98,0.96,0.95,0.93,0.92	tensor([211.1227,   4.0857])	0.01	2.65
3.77	304.7	0.98	44.0	6	1	255.0	497	4,4,3,1,3,4,3,2,3,4	0,4.0,13.0,34.0,1.0,3.0,10.0,26.0,31.0,76.0	0.33,0.96,0.95,0.94,0.98,0.97,0.95,0.94,0.93,0.92	tensor([304.6980,   3.7699])	0.02	2.6
7.19	117.07	0.89	135.0	6	0	164.0	347	1,3,3,4,3,3	0,1.0,3.0,8.0,26.0,69.0	0.19,0.91,0.88,0.87,0.88,0.87	tensor([117.0685,   7.1941])	0.01	2.65
6.23	118.28	0.97	31.0	5	1	268.0	383	2,2,3,2,2,4,3,2,1,3,4,4,4,3	0,1.0,2.0,5.0,6.0,7.0,19.0,42.0,50.0,1.0,3.0,7.0,18.0,50.0	0.19,0.92,0.85,0.88,0.86,0.84,0.82,0.83,0.81,0.98,0.94,0.91,0.90,0.91	tensor([118.2819,   6.2316])	0.03	2.3
2.52	301.47	0.96	107.0	5	0	192.0	423	4,3,4,3,3	0,4.0,10.0,33.0,87.0	0.33,0.96,0.95,0.95,0.93	tensor([301.4707,   2.5212])	0.01	2.65
5.96	281.22	0.99	28.0	7	0	271.0	677	1,4,2,4,3,4,3	0,1.0,4.0,5.0,16.0,42.0,145.0	0.19,0.91,0.89,0.87,0.88,0.88,0.88	tensor([281.2244,   5.9555])	0.02	2.8
8.72	24.05	0.96	10.0	7	2	289.0	332	3,3,2,4,3,2,3,1,1,2,3,3,2,4,2,4	0,1.0,3.0,4.0,12.0,30.0,36.0,85.0,1.0,1.0,2.0,4.0,7.0,8.0,17.0,20.0	0.3,0.98,0.96,0.95,0.94,0.93,0.91,0.90,0.99,0.96,0.92,0.89,0.87,0.85,0.85,0.83	tensor([24.0544,  8.7214])	0.03	1.8
4.42	279.56	0.97	74.0	6	0	225.0	530	2,4,4,3,3,3	0,1.0,4.0,14.0,39.0,109.0	0.19,0.92,0.92,0.93,0.92,0.91	tensor([279.5572,   4.4163])	0.01	2.8
5.27	263.31	0.99	33.0	6	1	266.0	543	3,3,3,3,2,1,3,4,4,2,4,4	0,1.0,3.0,8.0,20.0,24.0,1.0,3.0,8.0,24.0,29.0,87.0	0.3,0.98,0.96,0.94,0.93,0.92,0.98,0.95,0.92,0.91,0.90,0.89	tensor([263.3116,   5.2669])	0.03	2.6
1.03	40.52	0.97	10.0	2	1	289.0	304	4,4,4,4,1,4,4	0,4.0,13.0,45.0,164.0,1.0,4.0	0.33,0.96,0.95,0.95,0.94,0.99,0.98	tensor([40.5176,  1.0276])	0.02	3.05
1.0	927.14	1.0	15.0	5	0	284.0	913	4,4,4,4,4	0,4.0,13.0,45.0,164.0	0.33,0.96,0.95,0.95,0.94	tensor([927.1393,   1.0000])	0.01	3.1
5.3	183.5	0.92	139.0	7	0	160.0	331	3,3,3,2,3,3,4	0,1.0,3.0,8.0,10.0,24.0,56.0	0.3,0.98,0.96,0.94,0.93,0.92,0.91	tensor([183.4994,   5.3037])	0.01	2.5
8.68	69.91	0.91	62.0	7	3	237.0	328	2,3,1,2,2,3,1,4,4,2,2,1,4,3,3,3,2,4,3	0,1.0,3.0,1.0,2.0,3.0,6.0,1.0,4.0,10.0,12.0,14.0,1.0,4.0,7.0,12.0,21.0,25.0,52.0	0.19,0.92,0.91,0.93,0.88,0.82,0.81,0.93,0.85,0.90,0.88,0.87,0.96,0.90,0.91,0.91,0.91,0.89,0.87	tensor([69.9149,  8.6807])	0.03	1.75
2.52	301.47	0.96	107.0	5	0	192.0	423	4,3,4,3,3	0,4.0,10.0,33.0,87.0	0.33,0.96,0.95,0.95,0.93	tensor([301.4707,   2.5212])	0.01	2.65
4.99	171.4	0.99	21.0	6	1	278.0	423	4,3,1,4,3,4,2,4,2	0,4.0,10.0,1.0,4.0,10.0,32.0,38.0,121.0	0.33,0.96,0.95,0.97,0.95,0.94,0.94,0.93,0.93	tensor([171.3979,   4.9946])	0.02	2.45
3.76	397.95	1.0	6.0	7	0	293.0	638	4,2,4,2,4,3,3	0,4.0,5.0,15.0,18.0,55.0,138.0	0.33,0.96,0.95,0.95,0.94,0.94,0.92	tensor([397.9495,   3.7560])	0.01	2.5
3.76	264.06	0.97	62.0	5	1	237.0	466	4,3,3,1,4,4,3,3,3	0,4.0,10.0,25.0,1.0,4.0,13.0,34.0,88.0	0.33,0.96,0.95,0.94,0.98,0.96,0.95,0.94,0.92	tensor([264.0631,   3.7617])	0.02	2.6
6.54	106.18	0.91	91.0	7	0	208.0	320	3,2,3,3,4,3,2	0,1.0,2.0,5.0,12.0,37.0,93.0	0.3,0.98,0.96,0.94,0.93,0.92,0.91	tensor([106.1754,   6.5440])	0.01	2.35
2.53	207.95	0.96	73.0	5	0	226.0	366	4,4,3,4,2	0,4.0,13.0,34.0,117.0	0.33,0.96,0.95,0.94,0.94	tensor([207.9538,   2.5287])	0.01	2.65
7.46	98.47	0.89	114.0	6	3	185.0	324	2,1,1,1,4,3,3,4,2,4	0,1.0,1.0,1.0,1.0,4.0,8.0,16.0,43.0,52.0	0.19,0.92,0.88,0.83,0.79,0.77,0.86,0.87,0.88,0.86	tensor([98.4738,  7.4580])	0.02	2.2
3.17	373.54	0.98	69.0	6	0	230.0	596	2,3,4,4,4,3	0,1.0,3.0,10.0,34.0,124.0	0.19,0.92,0.91,0.92,0.93,0.92	tensor([373.5401,   3.1723])	0.01	2.95
5.61	238.35	0.95	107.0	7	0	192.0	472	2,2,3,3,3,4,4	0,1.0,2.0,5.0,12.0,28.0,86.0	0.19,0.92,0.85,0.88,0.88,0.87,0.88	tensor([238.3544,   5.6111])	0.02	2.65
4.07	131.47	0.95	61.0	4	2	238.0	343	3,4,1,4,3,3,4,1,4,3,3,4	0,1.0,4.0,1.0,4.0,10.0,26.0,88.0,1.0,4.0,11.0,30.0	0.3,0.98,0.96,0.96,0.94,0.93,0.92,0.92,0.99,0.97,0.94,0.92	tensor([131.4738,   4.0745])	0.03	2.85
1.29	215.17	1.0	5.0	4	2	294.0	424	4,1,4,4,4,3,1,3,4,4,4	0,4.0,1.0,4.0,13.0,44.0,121.0,1.0,3.0,10.0,35.0	0.33,0.96,0.96,0.94,0.94,0.94,0.93,0.99,0.97,0.96,0.95	tensor([215.1741,   1.2942])	0.03	3.0
4.08	206.21	0.93	133.0	6	0	166.0	349	3,3,3,4,3,3	0,1.0,3.0,8.0,26.0,69.0	0.3,0.98,0.96,0.94,0.94,0.92	tensor([206.2100,   4.0820])	0.01	2.65
4.07	296.35	0.96	109.0	7	0	190.0	444	3,3,3,2,4,3,4	0,1.0,3.0,8.0,10.0,31.0,78.0	0.3,0.98,0.96,0.94,0.93,0.93,0.91	tensor([296.3480,   4.0708])	0.02	2.65
2.52	293.61	0.96	120.0	5	0	179.0	394	4,3,3,4,3	0,4.0,10.0,25.0,81.0	0.33,0.96,0.95,0.94,0.94	tensor([293.6080,   2.5175])	0.01	2.65
2.85	303.01	0.96	112.0	6	0	187.0	439	3,3,3,4,4,3	0,1.0,3.0,8.0,26.0,90.0	0.3,0.98,0.96,0.94,0.94,0.93	tensor([303.0128,   2.8454])	0.01	2.8
6.84	131.3	0.9	138.0	5	1	161.0	355	2,1,4,3,3,3,4	0,1.0,1.0,4.0,10.0,25.0,61.0	0.19,0.92,0.88,0.85,0.87,0.86,0.85	tensor([131.2960,   6.8440])	0.01	2.6
1.61	459.11	0.97	112.0	6	0	187.0	515	3,3,3,4,4,4	0,1.0,3.0,8.0,26.0,90.0	0.3,0.98,0.96,0.94,0.94,0.93	tensor([459.1121,   1.6051])	0.01	2.95
5.31	126.16	0.92	104.0	7	0	195.0	304	3,3,2,3,4,4,2	0,1.0,3.0,4.0,9.0,28.0,91.0	0.3,0.98,0.96,0.95,0.94,0.93,0.93	tensor([126.1566,   5.3111])	0.01	2.5
3.5	539.63	1.0	20.0	6	0	279.0	854	1,4,4,4,3,4	0,1.0,4.0,14.0,51.0,150.0	0.19,0.91,0.89,0.91,0.91,0.89	tensor([539.6296,   3.4992])	0.02	3.1
6.23	228.88	0.98	48.0	6	3	251.0	486	3,2,3,1,1,2,3,4,1,4,4,3,3,3,4	0,1.0,2.0,5.0,1.0,1.0,2.0,4.0,9.0,1.0,4.0,10.0,21.0,43.0,88.0	0.3,0.98,0.96,0.94,0.96,0.93,0.86,0.84,0.85,0.95,0.88,0.90,0.91,0.90,0.90	tensor([228.8799,   6.2288])	0.03	2.2
3.77	545.51	1.0	20.0	5	1	279.0	871	1,1,4,4,4,4,4	0,1.0,1.0,4.0,13.0,44.0,157.0	0.19,0.91,0.86,0.80,0.87,0.89,0.90	tensor([545.5085,   3.7659])	0.02	3.05
8.7	56.86	0.87	76.0	7	2	223.0	314	4,3,2,1,3,1,3,2,3,3,4,4,2	0,4.0,10.0,12.0,1.0,3.0,1.0,3.0,4.0,7.0,13.0,30.0,76.0	0.33,0.96,0.95,0.94,0.97,0.95,0.95,0.89,0.86,0.85,0.83,0.83,0.87	tensor([56.8613,  8.7010])	0.02	1.95
2.86	460.51	1.0	5.0	7	0	294.0	725	3,4,2,4,4,3,3	0,1.0,4.0,5.0,16.0,55.0,154.0	0.3,0.98,0.96,0.95,0.94,0.94,0.92	tensor([460.5056,   2.8565])	0.02	2.8
1.61	470.79	0.98	106.0	6	0	193.0	532	3,3,4,3,4,4	0,1.0,3.0,10.0,27.0,93.0	0.3,0.98,0.96,0.95,0.93,0.93	tensor([470.7857,   1.6088])	0.01	2.95
1.0	671.4	0.99	72.0	5	0	227.0	653	4,4,3,4,4	0,4.0,13.0,34.0,117.0	0.33,0.96,0.95,0.94,0.94	tensor([671.4007,   1.0000])	0.01	2.95
6.87	152.65	0.93	101.0	7	0	198.0	406	2,4,2,3,3,3,3	0,1.0,4.0,5.0,13.0,33.0,83.0	0.19,0.92,0.92,0.90,0.90,0.89,0.88	tensor([152.6452,   6.8699])	0.01	2.5
2.52	307.09	0.97	99.0	5	0	200.0	439	4,4,3,3,3	0,4.0,13.0,34.0,90.0	0.33,0.96,0.95,0.94,0.93	tensor([307.0929,   2.5249])	0.01	2.65
8.72	52.82	0.89	60.0	7	1	239.0	316	1,4,2,4,3,1,2,2,2,4,4,3,2	0,1.0,4.0,5.0,16.0,42.0,1.0,2.0,3.0,4.0,10.0,28.0,64.0	0.19,0.91,0.89,0.87,0.88,0.88,0.98,0.96,0.94,0.93,0.88,0.89,0.88	tensor([52.8248,  8.7223])	0.03	2.15
4.09	223.1	0.94	118.0	6	0	181.0	385	3,4,3,3,3,3	0,1.0,4.0,11.0,29.0,77.0	0.3,0.98,0.96,0.94,0.93,0.92	tensor([223.0989,   4.0893])	0.01	2.65
1.61	499.96	0.98	95.0	6	0	204.0	568	3,4,3,3,4,4	0,1.0,4.0,11.0,29.0,100.0	0.3,0.98,0.96,0.94,0.93,0.93	tensor([499.9599,   1.6125])	0.01	2.95
7.46	157.96	1.0	4.0	8	0	295.0	475	4,3,3,2,2,2,3,3	0,4.0,10.0,25.0,30.0,36.0,43.0,88.0	0.33,0.96,0.95,0.94,0.93,0.92,0.90,0.90	tensor([157.9576,   7.4555])	0.01	2.05
5.31	195.87	0.94	108.0	7	0	191.0	386	3,3,3,2,4,3,3	0,1.0,3.0,8.0,10.0,31.0,78.0	0.3,0.98,0.96,0.94,0.93,0.93,0.91	tensor([195.8717,   5.3111])	0.01	2.5
1.29	444.78	0.98	71.0	5	0	228.0	556	4,4,3,4,3	0,4.0,13.0,34.0,117.0	0.33,0.96,0.95,0.94,0.94	tensor([444.7809,   1.2884])	0.01	2.8
2.53	445.08	1.0	16.0	6	0	283.0	649	4,4,2,4,3,3	0,4.0,13.0,16.0,52.0,138.0	0.33,0.96,0.95,0.95,0.94,0.93	tensor([445.0826,   2.5296])	0.01	2.65
10.0	47.48	0.89	55.0	7	1	244.0	336	3,1,4,3,3,2,2,3,2	0,1.0,1.0,4.0,10.0,25.0,30.0,36.0,77.0	0.3,0.98,0.95,0.92,0.92,0.91,0.89,0.87,0.85	tensor([47.4796, 10.0000])	0.01	2.0
1.0	658.26	0.99	78.0	5	0	221.0	636	4,3,4,4,4	0,4.0,10.0,33.0,114.0	0.33,0.96,0.95,0.95,0.94	tensor([658.2623,   1.0000])	0.01	2.95
10.0	10.79	0.75	33.0	7	2	266.0	300	1,4,3,3,3,1,2,4,1,2,2,3,3,3,2,2	0,1.0,4.0,11.0,29.0,77.0,1.0,2.0,6.0,1.0,2.0,3.0,6.0,12.0,23.0,28.0	0.19,0.91,0.89,0.89,0.88,0.87,0.98,0.97,0.93,0.96,0.92,0.89,0.86,0.83,0.81,0.78	tensor([10.7938, 10.0000])	0.03	1.65
6.2	41.69	0.91	38.0	3	3	261.0	300	3,4,3,4,1,2,1,2,3,4,4,3,1,4,4,4	0,1.0,4.0,11.0,38.0,1.0,2.0,1.0,2.0,4.0,11.0,32.0,77.0,1.0,4.0,12.0	0.3,0.98,0.96,0.94,0.94,0.99,0.97,0.96,0.92,0.88,0.84,0.87,0.87,0.98,0.95,0.92	tensor([41.6871,  6.1975])	0.03	2.65
9.33	71.81	0.97	23.0	8	0	276.0	406	2,2,4,3,3,2,3,2	0,1.0,2.0,6.0,15.0,38.0,46.0,108.0	0.19,0.92,0.85,0.91,0.90,0.89,0.87,0.86	tensor([71.8095,  9.3310])	0.01	2.2
2.84	303.18	0.95	142.0	6	0	157.0	381	3,3,3,3,4,4	0,1.0,3.0,8.0,20.0,65.0	0.3,0.98,0.96,0.94,0.93,0.93	tensor([303.1821,   2.8380])	0.01	2.8
9.97	50.49	0.98	10.0	11	0	289.0	458	1,3,2,2,2,4,2,3,2,3,3	0,1.0,3.0,4.0,5.0,6.0,16.0,19.0,39.0,47.0,89.0	0.19,0.91,0.88,0.84,0.81,0.78,0.80,0.77,0.76,0.72,0.73	tensor([50.4862,  9.9719])	0.02	1.9
2.85	258.08	0.97	66.0	5	1	233.0	426	3,4,4,2,4,1,2,3,4,4,4	0,1.0,4.0,14.0,17.0,59.0,1.0,2.0,5.0,16.0,54.0	0.3,0.98,0.96,0.95,0.94,0.94,0.99,0.97,0.96,0.94,0.93	tensor([258.0822,   2.8525])	0.03	2.9
3.8	55.48	0.95	25.0	4	1	274.0	310	4,4,3,4,1,4,3,3,2	0,4.0,13.0,34.0,117.0,1.0,4.0,11.0,30.0	0.33,0.96,0.95,0.94,0.94,0.99,0.97,0.96,0.94	tensor([55.4776,  3.7985])	0.02	2.6
6.24	149.07	0.91	134.0	5	2	165.0	329	2,1,2,3,1,4,4,3,3,4	0,1.0,1.0,2.0,4.0,1.0,4.0,11.0,25.0,56.0	0.19,0.92,0.88,0.78,0.80,0.91,0.82,0.89,0.89,0.89	tensor([149.0655,   6.2353])	0.02	2.4
7.17	162.59	0.94	89.0	7	0	210.0	512	1,2,3,3,4,3,4	0,1.0,2.0,5.0,12.0,37.0,93.0	0.19,0.91,0.83,0.81,0.79,0.80,0.81	tensor([162.5908,   7.1662])	0.02	2.65
1.94	269.42	0.93	169.0	5	0	130.0	326	2,4,4,4,4	0,1.0,4.0,14.0,51.0	0.19,0.92,0.92,0.93,0.93	tensor([269.4195,   1.9367])	0.01	3.1
4.72	290.65	0.96	111.0	6	0	188.0	516	1,3,3,4,4,4	0,1.0,3.0,8.0,26.0,90.0	0.19,0.91,0.88,0.87,0.88,0.89	tensor([290.6489,   4.7172])	0.01	2.95
6.23	133.36	0.98	19.0	5	2	280.0	466	1,3,4,1,4,3,3,4,1,2,3,4,4,4	0,1.0,3.0,10.0,1.0,4.0,10.0,26.0,88.0,1.0,2.0,5.0,16.0,53.0	0.19,0.91,0.88,0.89,0.96,0.90,0.88,0.86,0.85,0.98,0.97,0.93,0.87,0.86	tensor([133.3553,   6.2344])	0.03	2.85
7.17	140.73	0.92	108.0	7	0	191.0	445	1,3,3,2,4,3,4	0,1.0,3.0,8.0,10.0,31.0,78.0	0.19,0.91,0.88,0.87,0.84,0.81,0.82	tensor([140.7301,   7.1736])	0.02	2.65
3.16	248.12	0.93	158.0	6	0	141.0	341	2,4,2,4,4,4	0,1.0,4.0,5.0,16.0,55.0	0.19,0.92,0.92,0.90,0.92,0.92	tensor([248.1221,   3.1649])	0.02	2.95
7.16	151.96	0.96	51.0	5	1	248.0	507	1,4,3,3,1,4,3,4,3,3	0,1.0,4.0,11.0,29.0,1.0,4.0,10.0,34.0,94.0	0.19,0.91,0.89,0.89,0.88,0.98,0.93,0.90,0.88,0.86	tensor([151.9605,   7.1642])	0.02	2.75
5.29	165.8	0.92	132.0	7	1	167.0	329	3,4,4,1,3,2,2,2,4,4,4	0,1.0,4.0,14.0,1.0,3.0,4.0,5.0,6.0,17.0,51.0	0.3,0.98,0.96,0.95,0.98,0.96,0.94,0.93,0.92,0.89,0.90	tensor([165.8007,   5.2924])	0.02	2.6
7.45	44.99	0.96	15.0	5	2	284.0	337	2,2,4,3,2,1,2,3,4,3,3,2,1,3,3,3,4,4	0,1.0,2.0,6.0,15.0,18.0,1.0,2.0,4.0,10.0,22.0,47.0,56.0,1.0,3.0,5.0,9.0,21.0	0.19,0.92,0.85,0.91,0.90,0.89,0.97,0.95,0.91,0.88,0.87,0.86,0.84,0.98,0.95,0.93,0.90,0.87	tensor([44.9880,  7.4533])	0.04	2.1
4.08	420.58	1.0	8.0	8	0	291.0	675	3,3,4,2,4,2,3,4	0,1.0,3.0,10.0,12.0,39.0,47.0,118.0	0.3,0.98,0.96,0.95,0.94,0.93,0.92,0.91	tensor([420.5841,   4.0819])	0.02	2.65
