difficulty	stability	retrievability	delta_t	reps	lapses	last_date	due	r_history	t_history	p_history	states	time	factor
7.2	128.76	0.9	129.0	5	0	170.0	424	1,3,3,4,3	0,2.0,7.0,21.0,88.0	0.19,0.83,0.82,0.82,0.82	tensor([128.7641,   7.1997])	0.01	2.5
5.31	115.35	0.85	180.0	3	0	119.0	347	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
4.07	198.57	0.91	180.0	3	0	119.0	511	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
4.08	219.66	0.94	137.0	3	0	162.0	596	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
4.07	198.57	0.91	180.0	3	0	119.0	511	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
3.74	347.22	0.97	103.0	4	0	196.0	882	4,2,3,4	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([347.2164,   3.7419])	0.01	2.5
6.25	255.7	0.98	36.0	8	0	263.0	768	2,3,2,2,2,4,4,4	0,3.0,14.0,14.0,14.0,14.0,33.0,119.0	0.19,0.79,0.82,0.82,0.82,0.82,0.82,0.82	tensor([255.6950,   6.2483])	0.02	2.5
5.98	134.31	0.88	159.0	4	0	140.0	405	1,4,4,3	0,2.0,12.0,74.0	0.19,0.83,0.82,0.82	tensor([134.3087,   5.9763])	0.01	2.5
7.45	94.19	0.93	62.0	6	2	237.0	423	3,3,1,1,2,3,3,3,4,4	0,11.0,56.0,10.0,4.0,4.0,8.0,14.0,24.0,54.0	0.3,0.82,0.82,0.83,0.83,0.83,0.81,0.82,0.82,0.82	tensor([94.1916,  7.4533])	0.02	2.5
4.98	52.7	0.84	93.0	1	1	206.0	310	4,3,1,4	0,21.0,119.0,14.0	0.33,0.82,0.82,0.82	tensor([52.7014,  4.9822])	0.01	2.5
4.74	226.82	0.93	159.0	4	0	140.0	588	1,4,4,4	0,2.0,12.0,74.0	0.19,0.83,0.82,0.82	tensor([226.8176,   4.7360])	0.01	2.5
7.43	84.4	1.0	3.0	3	2	296.0	463	4,3,1,2,1,4,4,3	0,21.0,119.0,14.0,14.0,5.0,14.0,57.0	0.33,0.82,0.82,0.82,0.82,0.83,0.82,0.82	tensor([84.4032,  7.4260])	0.01	2.5
8.41	87.27	0.86	125.0	7	0	174.0	346	1,2,3,3,4,3,3	0,2.0,2.0,5.0,10.0,29.0,74.0	0.19,0.83,0.83,0.81,0.82,0.82,0.82	tensor([87.2660,  8.4065])	0.01	2.5
6.22	107.86	0.97	33.0	2	1	266.0	479	4,3,1,3,3	0,21.0,119.0,14.0,60.0	0.33,0.82,0.82,0.82,0.82	tensor([107.8565,   6.2197])	0.01	2.5
6.22	171.46	1.0	1.0	5	0	298.0	637	4,2,3,2,3	0,21.0,21.0,102.0,102.0	0.33,0.82,0.82,0.82,0.82	tensor([171.4552,   6.2198])	0.01	2.5
5.98	134.31	0.88	158.0	4	0	141.0	406	1,4,4,3	0,2.0,12.0,74.0	0.19,0.83,0.82,0.82	tensor([134.3087,   5.9763])	0.01	2.5
10.0	8.25	0.99	1.0	1	1	298.0	314	3,2,3,3,1,2	0,11.0,11.0,46.0,161.0,16.0	0.3,0.82,0.82,0.82,0.82,0.82	tensor([ 8.2456, 10.0000])	0.01	2.5
2.84	381.98	0.96	136.0	3	0	163.0	918	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
5.64	398.68	1.0	4.0	5	0	295.0	1083	2,3,3,3,4	0,3.0,14.0,53.0,172.0	0.19,0.79,0.82,0.82,0.82	tensor([398.6800,   5.6353])	0.01	2.5
5.65	190.59	0.94	114.0	4	0	185.0	562	2,4,3,3	0,3.0,24.0,105.0	0.19,0.79,0.82,0.82	tensor([190.5886,   5.6474])	0.01	2.5
9.9	57.83	0.92	43.0	8	3	256.0	370	2,1,1,1,3,3,3,4,3,2,3,3	0,3.0,2.0,1.0,1.0,2.0,4.0,7.0,18.0,46.0,46.0,73.0	0.19,0.79,0.79,0.84,0.80,0.82,0.82,0.83,0.82,0.82,0.82,0.82	tensor([57.8300,  9.8961])	0.02	2.5
7.47	87.52	0.9	92.0	4	4	207.0	380	2,1,1,1,3,3,4,2,4,1,3,3,4,4	0,3.0,2.0,1.0,1.0,2.0,4.0,11.0,11.0,27.0,7.0,13.0,22.0,50.0	0.19,0.79,0.79,0.84,0.80,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([87.5156,  7.4672])	0.02	2.5
4.98	62.04	0.99	8.0	1	1	291.0	414	4,2,4,1,4	0,21.0,21.0,179.0,17.0	0.33,0.82,0.82,0.82,0.82	tensor([62.0363,  4.9832])	0.01	2.5
4.96	339.47	0.98	66.0	4	1	233.0	904	4,1,2,3,4,4	0,21.0,6.0,6.0,23.0,124.0	0.33,0.82,0.83,0.83,0.82,0.82	tensor([339.4710,   4.9620])	0.01	2.5
2.5	465.16	0.98	106.0	3	0	193.0	1112	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
3.74	347.22	0.97	102.0	4	0	197.0	883	4,2,3,4	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([347.2164,   3.7419])	0.01	2.5
9.92	9.68	0.9	10.0	2	2	289.0	308	4,3,1,3,1,2,3	0,21.0,119.0,14.0,60.0,11.0,11.0	0.33,0.82,0.82,0.82,0.82,0.82,0.82	tensor([9.6847, 9.9165])	0.01	2.5
2.5	465.16	0.98	106.0	3	0	193.0	1112	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
4.98	202.62	0.95	102.0	4	0	197.0	597	4,2,3,3	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([202.6190,   4.9822])	0.01	2.5
6.25	126.94	0.89	137.0	4	1	162.0	413	3,2,2,1,2,4,4,4	0,11.0,11.0,11.0,5.0,5.0,13.0,53.0	0.3,0.82,0.82,0.82,0.80,0.80,0.82,0.82	tensor([126.9401,   6.2483])	0.02	2.5
2.84	381.98	0.96	136.0	3	0	163.0	918	3,4,4	0,11.0,99.0	0.3,0.82,0.82	tensor([381.9819,   2.8380])	0.01	2.5
4.98	286.23	0.82	102.0	5	0	299.0	864	4,2,3,2,4	0,21.0,21.0,102.0,102.0	0.33,0.82,0.82,0.82,0.82	tensor([286.2319,   4.9795])	0.01	2.5
6.54	124.42	0.94	67.0	5	0	232.0	478	3,3,2,2,4	0,11.0,56.0,56.0,56.0	0.3,0.82,0.82,0.82,0.82	tensor([124.4249,   6.5439])	0.01	2.5
3.75	107.33	0.99	13.0	3	0	286.0	498	4,4,2	0,21.0,212.0	0.33,0.82,0.82	tensor([107.3316,   3.7484])	0.01	2.5
6.22	107.86	0.97	32.0	2	1	267.0	480	4,3,1,3,3	0,21.0,119.0,14.0,60.0	0.33,0.82,0.82,0.82,0.82	tensor([107.8565,   6.2197])	0.01	2.5
6.24	112.79	0.85	181.0	4	1	118.0	341	1,1,4,3,4,4	0,2.0,1.0,4.0,11.0,46.0	0.19,0.83,0.87,0.80,0.82,0.82	tensor([112.7874,   6.2381])	0.01	2.5
3.74	267.04	0.96	105.0	3	0	194.0	722	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
2.51	497.78	1.0	12.0	3	0	287.0	1270	4,4,3	0,21.0,212.0	0.33,0.82,0.82	tensor([497.7762,   2.5081])	0.01	2.5
4.97	97.85	0.82	189.0	2	1	110.0	303	4,1,3,4	0,21.0,6.0,29.0	0.33,0.82,0.83,0.82	tensor([97.8509,  4.9748])	0.01	2.5
6.22	40.94	0.83	77.0	2	1	222.0	303	4,3,1,2,4	0,21.0,119.0,14.0,14.0	0.33,0.82,0.82,0.82,0.82	tensor([40.9385,  6.2160])	0.01	2.5
4.74	226.82	0.93	157.0	4	0	142.0	590	1,4,4,4	0,2.0,12.0,74.0	0.19,0.83,0.82,0.82	tensor([226.8176,   4.7360])	0.01	2.5
1.27	871.39	1.0	12.0	3	0	287.0	2009	4,4,4	0,21.0,212.0	0.33,0.82,0.82	tensor([871.3927,   1.2678])	0.01	2.5
8.41	146.7	0.98	26.0	7	0	273.0	563	1,2,4,3,3,3,3	0,2.0,2.0,7.0,21.0,55.0,132.0	0.19,0.83,0.83,0.82,0.82,0.82,0.82	tensor([146.7032,   8.4139])	0.01	2.5
4.4	285.53	0.95	137.0	4	0	162.0	726	2,3,4,4	0,3.0,14.0,91.0	0.19,0.79,0.82,0.82	tensor([285.5279,   4.4034])	0.01	2.5
3.74	267.04	0.96	105.0	3	0	194.0	722	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
7.46	96.69	0.86	147.0	8	1	152.0	343	1,1,2,2,2,3,4,3,4,3	0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,17.0,67.0	0.19,0.83,0.87,0.87,0.87,0.87,0.85,0.83,0.82,0.82	tensor([96.6929,  7.4645])	0.02	2.5
3.74	347.22	0.97	101.0	4	0	198.0	884	4,2,3,4	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([347.2164,   3.7419])	0.01	2.5
7.2	37.22	0.99	3.0	1	1	296.0	370	1,3,4,4,1,4	0,2.0,7.0,34.0,182.0,17.0	0.19,0.83,0.82,0.82,0.82,0.82	tensor([37.2170,  7.1977])	0.01	2.5
4.07	198.57	0.91	178.0	3	0	121.0	513	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
2.51	497.78	1.0	12.0	3	0	287.0	1270	4,4,3	0,21.0,212.0	0.33,0.82,0.82	tensor([497.7762,   2.5081])	0.01	2.5
8.43	145.47	0.98	29.0	6	0	270.0	557	1,3,3,3,3,3	0,2.0,7.0,21.0,55.0,131.0	0.19,0.83,0.82,0.82,0.82,0.82	tensor([145.4704,   8.4269])	0.01	2.5
9.32	64.23	0.93	44.0	5	1	255.0	382	2,4,1,2,4,3,2,3	0,3.0,24.0,7.0,7.0,24.0,68.0,68.0	0.19,0.79,0.82,0.82,0.82,0.82,0.82,0.82	tensor([64.2299,  9.3198])	0.01	2.5
4.4	285.53	0.95	137.0	4	0	162.0	726	2,3,4,4	0,3.0,14.0,91.0	0.19,0.79,0.82,0.82	tensor([285.5279,   4.4034])	0.01	2.5
2.5	465.16	0.98	105.0	3	0	194.0	1113	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
3.74	267.04	0.96	105.0	3	0	194.0	722	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
5.64	168.48	0.92	136.0	4	0	163.0	496	2,3,4,3	0,3.0,14.0,91.0	0.19,0.79,0.82,0.82	tensor([168.4777,   5.6437])	0.01	2.5
5.31	115.35	0.85	177.0	3	0	122.0	350	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
6.23	106.34	0.84	178.0	6	1	121.0	331	2,1,2,2,3,4,4,4	0,3.0,2.0,2.0,2.0,4.0,10.0,43.0	0.19,0.79,0.79,0.79,0.79,0.80,0.83,0.82	tensor([106.3378,   6.2344])	0.02	2.5
2.5	465.16	0.98	104.0	3	0	195.0	1114	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
4.98	62.04	0.99	6.0	1	1	293.0	416	4,2,4,1,4	0,21.0,21.0,179.0,17.0	0.33,0.82,0.82,0.82,0.82	tensor([62.0363,  4.9832])	0.01	2.5
4.99	9.33	0.88	11.0	0	1	288.0	306	4,4,1	0,21.0,212.0	0.33,0.82,0.82	tensor([9.3258, 4.9887])	0.0	2.5
7.47	137.59	0.94	83.0	8	1	216.0	488	1,1,3,4,2,2,3,4,4,3	0,2.0,1.0,2.0,6.0,6.0,6.0,11.0,27.0,100.0	0.19,0.83,0.87,0.85,0.83,0.83,0.83,0.82,0.82,0.82	tensor([137.5880,   7.4746])	0.02	2.5
8.74	10.95	0.94	6.0	2	3	293.0	315	3,4,2,1,1,1,4,3	0,11.0,99.0,99.0,13.0,5.0,3.0,8.0	0.3,0.82,0.82,0.82,0.82,0.82,0.80,0.82	tensor([10.9475,  8.7354])	0.01	2.5
6.54	96.43	0.89	111.0	2	1	188.0	379	3,3,1,4,3	0,11.0,56.0,10.0,56.0	0.3,0.82,0.82,0.83,0.82	tensor([96.4277,  6.5439])	0.01	2.5
9.66	51.12	0.87	68.0	4	1	231.0	332	1,4,1,4,3,3,2	0,2.0,12.0,5.0,15.0,41.0,101.0	0.19,0.83,0.82,0.81,0.82,0.82,0.82	tensor([51.1184,  9.6578])	0.01	2.5
7.48	145.81	0.96	60.0	5	2	239.0	527	1,1,4,3,2,1,2,4,3,4,3	0,2.0,1.0,4.0,11.0,11.0,4.0,4.0,11.0,29.0,107.0	0.19,0.83,0.87,0.80,0.82,0.82,0.84,0.84,0.82,0.82,0.82	tensor([145.8069,   7.4783])	0.02	2.5
2.51	497.78	1.0	11.0	3	0	288.0	1271	4,4,3	0,21.0,212.0	0.33,0.82,0.82	tensor([497.7762,   2.5081])	0.01	2.5
9.0	58.66	0.84	98.0	4	1	201.0	317	3,1,3,3,2,3	0,11.0,5.0,18.0,56.0,56.0	0.3,0.82,0.80,0.82,0.82,0.82	tensor([58.6618,  9.0022])	0.01	2.5
1.27	871.39	1.0	11.0	3	0	288.0	2010	4,4,4	0,21.0,212.0	0.33,0.82,0.82	tensor([871.3927,   1.2678])	0.01	2.5
4.41	322.28	0.96	112.0	4	0	187.0	824	2,4,3,4	0,3.0,24.0,105.0	0.19,0.79,0.82,0.82	tensor([322.2837,   4.4071])	0.01	2.5
3.74	267.04	0.96	104.0	3	0	195.0	723	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
6.53	83.21	0.85	132.0	2	1	167.0	331	3,2,3,1,4,4	0,11.0,11.0,46.0,9.0,35.0	0.3,0.82,0.82,0.82,0.83,0.82	tensor([83.2145,  6.5291])	0.01	2.5
6.86	107.98	0.86	152.0	3	1	147.0	360	2,3,1,4,3,4	0,3.0,14.0,5.0,18.0,52.0	0.19,0.79,0.82,0.82,0.82,0.82	tensor([107.9818,   6.8560])	0.01	2.5
9.65	79.14	0.99	10.0	7	0	289.0	445	1,3,3,3,2,3,3	0,2.0,7.0,21.0,55.0,55.0,94.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82	tensor([79.1443,  9.6504])	0.01	2.5
7.21	110.47	0.92	82.0	5	0	217.0	435	1,4,4,2,3	0,2.0,12.0,74.0,74.0	0.19,0.83,0.82,0.82,0.82	tensor([110.4701,   7.2108])	0.01	2.5
2.5	465.16	0.98	103.0	3	0	196.0	1115	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
5.65	190.59	0.94	111.0	4	0	188.0	565	2,4,3,3	0,3.0,24.0,105.0	0.19,0.79,0.82,0.82	tensor([190.5886,   5.6474])	0.01	2.5
4.98	59.99	0.84	103.0	3	0	196.0	315	4,3,2	0,21.0,119.0	0.33,0.82,0.82	tensor([59.9877,  4.9849])	0.0	2.5
7.79	21.38	0.9	21.0	1	1	278.0	320	3,4,2,1,3	0,11.0,99.0,99.0,13.0	0.3,0.82,0.82,0.82,0.82	tensor([21.3775,  7.7916])	0.01	2.5
2.51	497.78	1.0	10.0	3	0	289.0	1272	4,4,3	0,21.0,212.0	0.33,0.82,0.82	tensor([497.7762,   2.5081])	0.01	2.5
1.27	871.39	1.0	10.0	3	0	289.0	2011	4,4,4	0,21.0,212.0	0.33,0.82,0.82	tensor([871.3927,   1.2678])	0.01	2.5
5.98	134.31	0.89	155.0	4	0	144.0	409	1,4,4,3	0,2.0,12.0,74.0	0.19,0.83,0.82,0.82	tensor([134.3087,   5.9763])	0.01	2.5
6.54	80.76	0.85	132.0	2	1	167.0	327	3,3,1,3,4	0,11.0,56.0,10.0,34.0	0.3,0.82,0.82,0.83,0.82	tensor([80.7594,  6.5402])	0.01	2.5
7.77	137.03	0.95	67.0	6	0	232.0	503	3,2,2,3,3,3	0,11.0,11.0,11.0,37.0,106.0	0.3,0.82,0.82,0.82,0.82,0.82	tensor([137.0319,   7.7694])	0.01	2.5
8.75	37.04	0.84	65.0	5	3	234.0	307	3,1,1,4,4,1,4,2,3,2,4	0,11.0,5.0,3.0,8.0,35.0,8.0,20.0,20.0,34.0,34.0	0.3,0.82,0.80,0.79,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([37.0431,  8.7457])	0.02	2.5
4.08	219.66	0.94	133.0	3	0	166.0	600	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
8.75	7.78	0.99	1.0	1	8	298.0	313	1,2,3,2,3,1,1,4,1,4,1,3,1,4,2,2,2,1,4,3,3,1,3,1,4	0,2.0,2.0,5.0,5.0,9.0,4.0,2.0,6.0,3.0,8.0,4.0,7.0,3.0,9.0,9.0,9.0,9.0,4.0,11.0,28.0,67.0,11.0,19.0,6.0	0.19,0.83,0.83,0.81,0.81,0.82,0.81,0.84,0.82,0.82,0.83,0.81,0.82,0.84,0.81,0.81,0.81,0.81,0.81,0.81,0.82,0.82,0.82,0.82,0.82	tensor([7.7766, 8.7457])	0.04	2.5
7.49	108.82	0.94	61.0	3	2	238.0	453	2,1,3,2,3,3,4,1,4,4,3	0,3.0,2.0,5.0,5.0,9.0,16.0,37.0,8.0,20.0,77.0	0.19,0.79,0.79,0.81,0.81,0.82,0.82,0.82,0.83,0.82,0.82	tensor([108.8156,   7.4886])	0.02	2.5
3.74	267.04	0.96	103.0	3	0	196.0	724	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
4.98	59.99	0.84	103.0	3	0	196.0	315	4,3,2	0,21.0,119.0	0.33,0.82,0.82	tensor([59.9877,  4.9849])	0.0	2.5
6.54	244.24	0.99	14.0	5	0	285.0	768	3,2,3,3,3	0,11.0,11.0,46.0,161.0	0.3,0.82,0.82,0.82,0.82	tensor([244.2392,   6.5439])	0.01	2.5
4.98	52.7	0.84	89.0	1	1	210.0	314	4,3,1,4	0,21.0,119.0,14.0	0.33,0.82,0.82,0.82	tensor([52.7014,  4.9822])	0.01	2.5
8.44	23.27	1.0	1.0	1	1	298.0	344	1,3,4,4,1,3	0,2.0,7.0,34.0,182.0,17.0	0.19,0.83,0.82,0.82,0.82,0.82	tensor([23.2666,  8.4380])	0.01	2.5
2.51	497.78	1.0	10.0	3	0	289.0	1272	4,4,3	0,21.0,212.0	0.33,0.82,0.82	tensor([497.7762,   2.5081])	0.01	2.5
2.51	658.08	1.0	22.0	4	0	277.0	1577	4,2,4,4	0,21.0,21.0,179.0	0.33,0.82,0.82,0.82	tensor([658.0801,   2.5054])	0.01	2.5
8.7	35.93	0.83	64.0	2	4	235.0	306	2,1,1,3,3,2,1,4,4,3,1,4,3	0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,27.0,85.0,12.0,30.0	0.19,0.79,0.79,0.84,0.84,0.83,0.83,0.84,0.82,0.82,0.82,0.83,0.82	tensor([35.9325,  8.6982])	0.02	2.5
4.07	198.57	0.91	175.0	3	0	124.0	516	3,3,4	0,11.0,56.0	0.3,0.82,0.82	tensor([198.5656,   4.0745])	0.01	2.5
7.48	52.56	0.84	93.0	5	2	206.0	310	1,3,3,2,3,1,1,2,2,4,3,4	0,2.0,7.0,21.0,21.0,38.0,9.0,4.0,4.0,4.0,11.0,28.0	0.19,0.83,0.82,0.82,0.82,0.82,0.81,0.81,0.81,0.81,0.81,0.82	tensor([52.5595,  7.4849])	0.02	2.5
5.31	115.35	0.86	175.0	3	0	124.0	352	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
8.69	14.6	0.89	17.0	1	2	282.0	311	4,3,1,3,1,3	0,21.0,119.0,14.0,60.0,11.0	0.33,0.82,0.82,0.82,0.82,0.82	tensor([14.6019,  8.6901])	0.01	2.5
8.66	30.95	0.89	34.0	3	2	265.0	326	4,3,1,2,1,3,4,3	0,21.0,119.0,14.0,14.0,5.0,10.0,25.0	0.33,0.82,0.82,0.82,0.82,0.83,0.81,0.82	tensor([30.9469,  8.6588])	0.01	2.5
5.65	91.82	0.96	34.0	4	0	265.0	446	2,4,4,2	0,3.0,24.0,181.0	0.19,0.79,0.82,0.82	tensor([91.8188,  5.6511])	0.01	2.5
7.78	73.93	0.98	13.0	3	1	286.0	432	3,4,1,3,2,3	0,11.0,99.0,13.0,53.0,53.0	0.3,0.82,0.82,0.82,0.82,0.82	tensor([73.9340,  7.7842])	0.01	2.5
9.97	16.94	0.96	7.0	3	2	292.0	325	1,4,2,3,1,3,4,3,1,2,3,3	0,2.0,12.0,12.0,33.0,8.0,14.0,33.0,77.0,12.0,12.0,20.0	0.19,0.83,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([16.9364,  9.9719])	0.02	2.5
4.08	219.66	0.94	132.0	3	0	167.0	601	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
3.75	380.66	0.99	21.0	4	0	278.0	1030	4,2,4,3	0,21.0,21.0,179.0	0.33,0.82,0.82,0.82	tensor([380.6573,   3.7457])	0.01	2.5
3.74	267.04	0.96	102.0	3	0	197.0	725	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
4.08	219.66	0.94	132.0	3	0	167.0	601	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
6.21	203.95	0.98	47.0	3	1	252.0	655	4,2,1,3,4,3	0,21.0,21.0,6.0,23.0,124.0	0.33,0.82,0.82,0.83,0.82,0.82	tensor([203.9502,   6.2059])	0.01	2.5
1.27	871.39	1.0	9.0	3	0	290.0	2012	4,4,4	0,21.0,212.0	0.33,0.82,0.82	tensor([871.3927,   1.2678])	0.01	2.5
9.98	6.75	0.87	9.0	3	2	290.0	303	1,4,3,3,1,1,2,4,2	0,2.0,12.0,44.0,137.0,15.0,5.0,5.0,13.0	0.19,0.83,0.82,0.82,0.82,0.82,0.83,0.83,0.82	tensor([6.7468, 9.9757])	0.01	2.5
6.84	198.23	0.96	77.0	5	1	222.0	614	2,1,3,3,4,3,4	0,3.0,2.0,5.0,12.0,39.0,104.0	0.19,0.79,0.79,0.81,0.81,0.82,0.82	tensor([198.2253,   6.8366])	0.01	2.5
4.98	202.62	0.95	98.0	4	0	201.0	601	4,2,3,3	0,21.0,21.0,102.0	0.33,0.82,0.82,0.82	tensor([202.6190,   4.9822])	0.01	2.5
5.64	144.65	0.88	172.0	4	0	127.0	413	2,3,3,4	0,3.0,14.0,53.0	0.19,0.79,0.82,0.82	tensor([144.6465,   5.6400])	0.01	2.5
2.5	465.16	0.98	102.0	3	0	197.0	1116	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
5.31	115.35	0.86	174.0	3	0	125.0	353	3,3,3	0,11.0,56.0	0.3,0.82,0.82	tensor([115.3496,   5.3148])	0.0	2.5
6.24	233.51	0.98	41.0	5	4	258.0	719	4,1,2,1,1,4,1,2,4,4,3,4	0,21.0,6.0,6.0,3.0,2.0,6.0,3.0,3.0,8.0,35.0,107.0	0.33,0.82,0.83,0.83,0.83,0.81,0.81,0.82,0.82,0.82,0.82,0.82	tensor([233.5099,   6.2418])	0.02	2.5
8.75	30.83	0.93	20.0	4	4	279.0	340	3,1,1,4,1,3,4,4,1,4,2,2,4	0,11.0,5.0,3.0,8.0,4.0,7.0,18.0,70.0,11.0,28.0,28.0,28.0	0.3,0.82,0.80,0.79,0.82,0.80,0.82,0.82,0.82,0.83,0.82,0.82,0.82	tensor([30.8314,  8.7457])	0.02	2.5
5.97	306.85	0.98	46.0	5	0	253.0	859	1,4,3,3,4	0,2.0,12.0,44.0,137.0	0.19,0.83,0.82,0.82,0.82	tensor([306.8550,   5.9669])	0.01	2.5
8.67	73.77	0.88	94.0	7	2	205.0	351	2,1,1,3,3,4,3,2,4,3	0,3.0,2.0,1.0,2.0,4.0,11.0,29.0,29.0,66.0	0.19,0.79,0.79,0.84,0.84,0.83,0.82,0.82,0.82,0.82	tensor([73.7687,  8.6733])	0.02	2.5
6.17	210.25	0.96	82.0	5	2	217.0	632	4,1,1,2,4,3,4,4	0,21.0,6.0,3.0,3.0,9.0,24.0,93.0	0.33,0.82,0.83,0.83,0.83,0.82,0.82,0.82	tensor([210.2486,   6.1673])	0.01	2.5
4.98	111.04	0.86	163.0	2	1	136.0	355	4,1,4,3	0,21.0,6.0,51.0	0.33,0.82,0.83,0.82	tensor([111.0447,   4.9785])	0.01	2.5
4.74	226.82	0.93	153.0	4	0	146.0	594	1,4,4,4	0,2.0,12.0,74.0	0.19,0.83,0.82,0.82	tensor([226.8176,   4.7360])	0.01	2.5
8.7	103.38	0.95	47.0	5	4	252.0	456	2,3,1,1,1,3,1,4,3,3,3,3	0,3.0,14.0,5.0,3.0,2.0,4.0,2.0,6.0,17.0,42.0,96.0	0.19,0.79,0.82,0.82,0.80,0.80,0.81,0.83,0.82,0.82,0.82,0.82	tensor([103.3751,   8.7047])	0.02	2.5
4.99	9.33	0.91	8.0	0	1	291.0	309	4,4,1	0,21.0,212.0	0.33,0.82,0.82	tensor([9.3258, 4.9887])	0.0	2.5
3.74	267.04	0.96	101.0	3	0	198.0	726	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
4.08	219.66	0.94	131.0	3	0	168.0	602	3,4,3	0,11.0,99.0	0.3,0.82,0.82	tensor([219.6633,   4.0783])	0.01	2.5
9.93	28.55	0.92	22.0	3	4	277.0	333	2,1,3,3,1,1,4,2,2,4,4,1,3,3,3	0,3.0,2.0,5.0,12.0,5.0,3.0,8.0,8.0,8.0,20.0,77.0,12.0,21.0,35.0	0.19,0.79,0.79,0.81,0.81,0.81,0.79,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82	tensor([28.5525,  9.9273])	0.02	2.5
3.74	267.04	0.96	101.0	3	0	198.0	726	4,3,3	0,21.0,119.0	0.33,0.82,0.82	tensor([267.0356,   3.7447])	0.0	2.5
2.5	465.16	0.98	101.0	3	0	198.0	1117	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
5.64	230.13	0.98	42.0	5	0	257.0	712	2,3,4,2,4	0,3.0,14.0,91.0,91.0	0.19,0.79,0.82,0.82,0.82	tensor([230.1347,   5.6390])	0.01	2.5
2.5	465.16	0.98	101.0	3	0	198.0	1117	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
2.51	497.78	1.0	8.0	3	0	291.0	1274	4,4,3	0,21.0,212.0	0.33,0.82,0.82	tensor([497.7762,   2.5081])	0.01	2.5
2.5	465.16	0.98	101.0	3	0	198.0	1117	4,3,4	0,21.0,119.0	0.33,0.82,0.82	tensor([465.1598,   2.5044])	0.01	2.5
